date,open,high,low,close,volume,vwap,symbol,sma,ema,wma,dema,tema,williams,rsi,adx,ratingScore,minus_10_price,minus_5_price,minus_4_price,minus_3_price,minus_2_price,target
2019-10-01,139.66,140.25,137.0,137.07,22581929.0,138.495,MSFT,138.34571428571428,138.23597834002902,138.50495238095237,138.55290527639895,138.4257694325895,-78.98658718330857,47.933192101166924,12.343748753868999,4.0,139.44,139.54,137.73,137.73,137.73,138.12
2019-10-02,136.25,136.37,133.58,134.65,32001763.0,135.2125,MSFT,138.1407142857143,137.75784789469182,138.01219047619048,137.6181381869202,137.11220203069598,-87.82707622298072,42.347684851022564,12.686028061671903,4.0,139.44,137.73,137.73,137.73,139.03,138.12
2019-10-03,134.95,136.75,133.22,136.28,26379798.0,135.3,MSFT,138.06642857142856,137.5608015087329,137.76409523809525,137.26894622749978,136.6986087284389,-66.55737704918032,46.84093429629345,12.82852792399846,4.0,139.14,137.73,137.73,139.03,137.07,138.12
2019-10-04,136.75,138.25,136.42,138.12,23839548.0,137.385,MSFT,138.1942857142857,137.63536130756853,137.7712380952381,137.44703855615737,137.04247424948358,-46.44808743169396,51.44162293560668,12.290821543054081,4.0,137.38,137.73,139.03,137.07,134.65,137.12
2019-10-05,136.75,138.25,136.42,138.12,23839548.0,137.385,MSFT,138.1942857142857,137.63536130756853,137.7712380952381,137.44703855615737,137.04247424948358,-46.44808743169396,51.44162293560668,12.290821543054081,4.0,139.36,139.03,137.07,134.65,136.28,135.67
2019-10-06,136.75,138.25,136.42,138.12,23839548.0,137.385,MSFT,138.1942857142857,137.63536130756853,137.7712380952381,137.44703855615737,137.04247424948358,-46.44808743169396,51.44162293560668,12.290821543054081,4.0,139.54,137.07,134.65,136.28,138.12,138.24
2019-10-07,137.14,138.18,137.02,137.12,16601284.0,137.365,MSFT,138.175,137.5666464665594,137.62800000000001,137.34388055312849,136.9634074135941,-57.37704918032783,48.96153332193349,11.791522760748588,4.0,137.73,134.65,136.28,138.12,138.12,139.1
2019-10-08,137.08,137.76,135.62,135.67,26783336.0,136.5325,MSFT,137.97142857142856,137.31376027101817,137.29399999999998,136.90152844324228,136.4075812632135,-73.22404371584713,45.53356315180632,11.878075165525487,4.0,137.73,136.28,138.12,138.12,138.12,139.68
2019-10-09,137.46,138.7,136.97,138.24,20178482.0,137.8425,MSFT,137.7692857142857,137.4372589015491,137.32980952380953,137.18702346393678,136.89933277938695,-40.45077105575319,51.954319337778514,11.510093037267113,4.0,137.73,138.12,138.12,138.12,137.12,139.68
2019-10-10,138.49,139.67,138.25,139.1,18396605.0,138.8775,MSFT,137.74499999999998,137.65895771467586,137.5072380952381,137.63422597345507,137.58033058371788,-21.285140562249044,53.912230210150426,10.725179730552657,4.0,139.03,138.12,138.12,137.12,135.67,139.68
