date,open,high,low,close,volume,vwap,symbol,dema,tema,williams,rsi,ratingScore,minus_10_price,minus_5_price,minus_4_price,minus_3_price,minus_2_price,target
2020-12-14,157.15,159.52,156.3,157.85,83116000.0,157.89,AMZN,157.0010232222487,156.8466505954171,-52.21339387060151,50.29017488655466,5.0,158.13,155.21,155.07,155.82,155.82,161.8
2020-12-15,159.05,159.43,156.52,158.26,66390000.0,158.07,AMZN,157.27072125472574,157.26883547750822,-47.55959137343923,51.16514175036089,5.0,158.13,155.07,155.82,155.82,155.82,160.08
2020-12-16,158.8,162.35,158.18,162.05,88552000.0,160.86,AMZN,158.43417051014663,158.91464676853857,-4.540295119182488,58.44628055952547,5.0,158.13,155.82,155.82,155.82,157.85,160.08
2020-12-17,162.5,163.18,161.05,161.8,69486000.0,162.01,AMZN,159.3101093640379,160.05850753943915,-14.465408805031368,57.83373820163392,5.0,157.9,155.82,155.82,157.85,158.26,160.08
2020-12-18,162.2,162.47,158.58,160.08,119914000.0,160.38,AMZN,159.58421260337786,160.2989293416086,-32.494758909853125,53.666434857954215,5.0,158.86,155.82,157.85,158.26,162.05,160.31
2020-12-19,162.2,162.47,158.58,160.08,119914000.0,160.38,AMZN,159.58421260337786,160.2989293416086,-32.494758909853125,53.666434857954215,5.0,155.21,157.85,158.26,162.05,161.8,160.33
2020-12-20,162.2,162.47,158.58,160.08,119914000.0,160.38,AMZN,159.58421260337786,160.2989293416086,-32.494758909853125,53.666434857954215,5.0,155.07,158.26,162.05,161.8,160.08,159.26
2020-12-21,160.0,161.35,158.3,160.31,76736000.0,159.99,AMZN,159.85615303464425,160.5360871364917,-30.083857442347988,54.14228514082141,5.0,155.82,162.05,161.8,160.08,160.08,158.63
2020-12-22,160.14,161.1,159.0,160.33,47388000.0,160.14,AMZN,160.07345668240177,160.6969386796826,-29.874213836477864,54.18634634729941,5.0,155.82,161.8,160.08,160.08,160.08,158.63
2020-12-23,160.25,160.51,159.21,159.26,41876000.0,159.66,AMZN,159.97492552569693,160.41995318658073,-41.090146750524184,51.34403011634422,5.0,155.82,160.08,160.08,160.08,160.31,158.63
2020-12-24,159.7,160.1,158.45,158.63,29038000.0,159.06,AMZN,159.7314078919818,159.97024414581682,-47.69392033542979,49.691291162886024,5.0,157.85,160.08,160.08,160.31,160.33,158.63
2020-12-25,159.7,160.1,158.45,158.63,29038000.0,159.06,AMZN,159.7314078919818,159.97024414581682,-47.69392033542979,49.691291162886024,5.0,158.26,160.08,160.31,160.33,159.26,164.2
2020-12-26,159.7,160.1,158.45,158.63,29038000.0,159.06,AMZN,159.7314078919818,159.97024414581682,-47.69392033542979,49.691291162886024,5.0,162.05,160.31,160.33,159.26,158.63,166.1
2020-12-27,159.7,160.1,158.45,158.63,29038000.0,159.06,AMZN,159.7314078919818,159.97024414581682,-47.69392033542979,49.691291162886024,5.0,161.8,160.33,159.26,158.63,158.63,164.29
2020-12-28,159.7,165.2,158.63,164.2,113736000.0,162.68,AMZN,160.9152296179116,161.56019042218037,-8.650519031141867,61.49317527646026,5.0,160.08,159.26,158.63,158.63,158.63,162.85
2020-12-29,165.5,167.53,164.06,166.1,97458000.0,165.9,AMZN,162.33569607662494,163.3965692967745,-10.295176385889167,64.54829601320506,5.0,160.08,158.63,158.63,158.63,158.63,162.85
2020-12-30,167.05,167.1,164.12,164.29,64186000.0,165.17,AMZN,163.01905628647404,164.10793890574047,-23.326133909287297,59.68981448110974,5.0,160.08,158.63,158.63,158.63,164.2,162.85
2020-12-31,163.75,164.15,162.06,162.85,59144000.0,163.02,AMZN,163.1965302878901,164.09402451953568,-33.69330453563716,56.07368891248904,5.0,160.31,158.63,158.63,164.2,166.1,162.85
2021-01-01,163.75,164.15,162.06,162.85,59144000.0,163.02,AMZN,163.1965302878901,164.09402451953568,-33.69330453563716,56.07368891248904,5.0,160.33,158.63,164.2,166.1,164.29,159.33
2021-01-02,163.75,164.15,162.06,162.85,59144000.0,163.02,AMZN,163.1965302878901,164.09402451953568,-33.69330453563716,56.07368891248904,5.0,159.26,164.2,166.1,164.29,162.85,160.93
2021-01-03,163.75,164.15,162.06,162.85,59144000.0,163.02,AMZN,163.1965302878901,164.09402451953568,-33.69330453563716,56.07368891248904,5.0,158.63,166.1,164.29,162.85,162.85,156.92
2021-01-04,163.5,163.6,157.2,159.33,88228000.0,160.04,AMZN,162.4475835549468,162.8097340817134,-73.01869991095276,48.361036968711396,5.0,158.63,164.29,162.85,162.85,162.85,158.11
2021-01-05,158.3,161.17,158.25,160.93,53110000.0,160.12,AMZN,162.2278398567814,162.36865833240836,-59.945504087193456,51.61854526333952,5.0,158.63,162.85,162.85,162.85,162.85,159.13
2021-01-06,157.32,159.88,156.56,156.92,87896000.0,157.78,AMZN,161.04167077048328,160.6141573466288,-96.71832269826814,44.10854690903266,5.0,158.63,162.85,162.85,162.85,159.33,159.13
2021-01-07,157.85,160.43,157.75,158.11,70290000.0,158.76,AMZN,160.3736296208552,159.70130070406734,-85.87055606198713,46.59184540328961,5.0,164.2,162.85,162.85,159.33,160.93,159.13
2021-01-08,159.0,159.53,157.11,159.13,70754000.0,158.59,AMZN,160.08548085298602,159.37539834470496,-76.57247037374664,48.695976729148086,5.0,166.1,162.85,159.33,160.93,156.92,155.71
2021-01-09,159.0,159.53,157.11,159.13,70754000.0,158.59,AMZN,160.08548085298602,159.37539834470496,-76.57247037374664,48.695976729148086,5.0,164.29,159.33,160.93,156.92,158.11,156.04
2021-01-10,159.0,159.53,157.11,159.13,70754000.0,158.59,AMZN,160.08548085298602,159.37539834470496,-76.57247037374664,48.695976729148086,5.0,162.85,160.93,156.92,158.11,159.13,158.29
2021-01-11,157.4,157.82,155.5,155.71,73668000.0,156.34,AMZN,159.00086278551126,157.94667624026619,-98.25436408977549,42.63133902737423,5.0,162.85,156.92,158.11,159.13,159.13,156.37
2021-01-12,156.0,157.11,154.3,156.04,70292000.0,155.82,AMZN,158.2098232097544,157.00688510924147,-86.84807256235841,43.364289535599404,5.0,162.85,158.11,159.13,159.13,159.13,155.21
2021-01-13,156.42,159.5,156.1,158.29,66424000.0,157.97,AMZN,158.13708996023473,157.1149316117589,-69.84126984126996,48.22166096019111,5.0,162.85,159.13,159.13,159.13,155.71,155.21
2021-01-14,158.38,158.9,156.03,156.37,61418000.0,157.1,AMZN,157.6073109424136,156.55646558141268,-84.35374149659867,44.69868934837961,5.0,159.33,159.13,159.13,155.71,156.04,155.21
2021-01-15,156.15,157.13,154.76,155.21,84880000.0,155.7,AMZN,156.8986802856072,155.76279026799213,-93.12169312169314,42.67037669875808,5.0,160.93,159.13,155.71,156.04,158.29,155.21
2021-01-16,156.15,157.13,154.76,155.21,84880000.0,155.7,AMZN,156.8986802856072,155.76279026799213,-93.12169312169314,42.67037669875808,5.0,156.92,155.71,156.04,158.29,156.37,156.04
2021-01-17,156.15,157.13,154.76,155.21,84880000.0,155.7,AMZN,156.8986802856072,155.76279026799213,-93.12169312169314,42.67037669875808,5.0,158.11,156.04,158.29,156.37,155.21,163.17
2021-01-18,156.15,157.13,154.76,155.21,84880000.0,155.7,AMZN,156.8986802856072,155.76279026799213,-93.12169312169314,42.67037669875808,5.0,159.13,158.29,156.37,155.21,155.21,165.35
2021-01-19,155.35,157.25,154.8,156.04,66102000.0,156.03,AMZN,156.54297672052854,155.49147514252502,-86.84807256235841,44.60723539407563,5.0,159.13,156.37,155.21,155.21,155.21,164.61
2021-01-20,159.1,163.99,158.75,163.17,106196000.0,161.97,AMZN,158.04143978994892,157.8139464503527,-30.703125000000092,57.79749169354934,5.0,159.13,155.21,155.21,155.21,155.21,164.61
2021-01-21,164.65,167.43,164.48,165.35,98722000.0,165.75,AMZN,159.80070423249228,160.34344944050986,-15.841584158415941,60.86586096096575,5.0,155.71,155.21,155.21,155.21,156.04,164.61
2021-01-22,165.22,166.1,164.16,164.61,56438000.0,164.96,AMZN,161.0365836718694,161.98341836256876,-21.477532368621432,59.29002536685889,5.0,156.04,155.21,155.21,156.04,163.17,164.7
2021-01-23,165.22,166.1,164.16,164.61,56438000.0,164.96,AMZN,161.0365836718694,161.98341836256876,-21.477532368621432,59.29002536685889,5.0,158.29,155.21,156.04,163.17,165.35,166.31
2021-01-24,165.22,166.1,164.16,164.61,56438000.0,164.96,AMZN,161.0365836718694,161.98341836256876,-21.477532368621432,59.29002536685889,5.0,156.37,156.04,163.17,165.35,164.61,161.63
2021-01-25,166.43,168.19,162.16,164.7,74996000.0,165.02,AMZN,162.0507938521683,163.22461140381859,-25.125989920806425,59.42760787536378,5.0,155.21,163.17,165.35,164.61,164.61,161.88
2021-01-26,164.82,166.9,164.14,166.31,59104000.0,165.78,AMZN,163.2603864968876,164.6843101753995,-13.53491720662345,61.90769905897467,5.0,155.21,165.35,164.61,164.61,164.61,160.31
2021-01-27,167.07,167.33,160.35,161.63,93204000.0,163.1,AMZN,163.05834032342096,164.10196213500842,-47.228221742260686,51.9640711726483,5.0,155.21,164.61,164.61,164.61,164.7,160.31
2021-01-28,161.75,165.08,161.43,161.88,62984000.0,162.8,AMZN,162.94341070293416,163.70609484591876,-45.4283657307416,52.40386660332035,5.0,155.21,164.61,164.61,164.7,166.31,160.31
2021-01-29,161.5,161.85,159.23,160.31,85872000.0,160.46,AMZN,162.44742515327187,162.82342805675557,-56.73146148308138,49.34823845604574,5.0,156.04,164.61,164.7,166.31,161.63,167.14
2021-01-30,161.5,161.85,159.23,160.31,85872000.0,160.46,AMZN,162.44742515327187,162.82342805675557,-56.73146148308138,49.34823845604574,5.0,163.17,164.7,166.31,161.63,161.88,169.0
2021-01-31,161.5,161.85,159.23,160.31,85872000.0,160.46,AMZN,162.44742515327187,162.82342805675557,-56.73146148308138,49.34823845604574,5.0,165.35,166.31,161.63,161.88,160.31,165.63
2021-02-01,162.12,167.51,161.75,167.14,83204000.0,165.47,AMZN,163.73679733768958,164.51642687568358,-7.559395248380218,60.2162211109743,5.0,164.61,161.63,161.88,160.31,160.31,166.55
2021-02-02,169.0,171.39,168.06,169.0,141972000.0,169.48,AMZN,165.22869382575996,166.40721358192,-14.371617558628905,62.571456070597534,5.0,164.61,161.88,160.31,160.31,160.31,167.61
2021-02-03,171.25,171.7,165.43,165.63,141776000.0,167.59,AMZN,165.57756374211937,166.6059390318423,-35.83234946871307,56.09210402373041,5.0,164.61,160.31,160.31,160.31,167.14,167.61
2021-02-04,166.5,167.35,163.89,166.55,73414000.0,165.93,AMZN,166.06951379054715,167.02483720290064,-30.401416765052996,57.3893318907588,5.0,164.7,160.31,160.31,167.14,169.0,167.61
2021-02-05,165.95,168.85,165.14,167.61,72416000.0,167.2,AMZN,166.7113871373121,167.65914914304352,-24.201183431952547,58.89614342446575,5.0,166.31,160.31,167.14,169.0,165.63,167.61
2021-02-06,165.95,168.85,165.14,167.61,72416000.0,167.2,AMZN,166.7113871373121,167.65914914304352,-24.201183431952547,58.89614342446575,5.0,161.63,167.14,169.0,165.63,166.55,167.61
2021-02-07,165.95,168.85,165.14,167.61,72416000.0,167.2,AMZN,166.7113871373121,167.65914914304352,-24.201183431952547,58.89614342446575,5.0,161.88,169.0,165.63,166.55,167.61,167.61
2021-02-08,165.95,168.85,165.14,167.61,72416000.0,167.2,AMZN,166.7113871373121,167.65914914304352,-24.201183431952547,58.89614342446575,5.0,160.31,165.63,166.55,167.61,167.61,167.61
2021-02-09,165.95,168.85,165.14,167.61,72416000.0,167.2,AMZN,166.7113871373121,167.65914914304352,-24.201183431952547,58.89614342446575,5.0,160.31,166.55,167.61,167.61,167.61,167.61
2021-02-10,165.95,168.85,165.14,167.61,72416000.0,167.2,AMZN,166.7113871373121,167.65914914304352,-24.201183431952547,58.89614342446575,5.0,160.31,167.61,167.61,167.61,167.61,167.61
2021-02-11,165.95,168.85,165.14,167.61,72416000.0,167.2,AMZN,166.7113871373121,167.65914914304352,-24.201183431952547,58.89614342446575,5.0,167.14,167.61,167.61,167.61,167.61,167.61
2021-02-12,165.95,168.85,165.14,167.61,72416000.0,167.2,AMZN,166.7113871373121,167.65914914304352,-24.201183431952547,58.89614342446575,5.0,169.0,167.61,167.61,167.61,167.61,167.61
2021-02-13,165.95,168.85,165.14,167.61,72416000.0,167.2,AMZN,166.7113871373121,167.65914914304352,-24.201183431952547,58.89614342446575,5.0,165.63,167.61,167.61,167.61,167.61,167.61
2021-02-14,165.95,168.85,165.14,167.61,72416000.0,167.2,AMZN,166.7113871373121,167.65914914304352,-24.201183431952547,58.89614342446575,5.0,166.55,167.61,167.61,167.61,167.61,165.43
2021-02-15,165.95,168.85,165.14,167.61,72416000.0,167.2,AMZN,166.7113871373121,167.65914914304352,-24.201183431952547,58.89614342446575,5.0,167.61,167.61,167.61,167.61,167.61,166.41
2021-02-16,165.95,168.85,165.14,167.61,72416000.0,167.2,AMZN,166.7113871373121,167.65914914304352,-24.201183431952547,58.89614342446575,5.0,167.61,167.61,167.61,167.61,167.61,162.49
2021-02-17,163.18,166.05,162.98,165.43,65950000.0,164.82,AMZN,165.25573034002088,164.76918723334327,-50.28067361667989,54.56141827328273,5.0,167.61,167.61,167.61,167.61,167.61,162.49
2021-02-18,164.12,166.9,163.7,166.41,60548000.0,165.67,AMZN,165.64303273291424,165.32362434273833,-42.421812349639076,56.466083743210255,5.0,167.61,167.61,167.61,167.61,167.61,162.49
2021-02-19,166.41,166.68,162.29,162.49,86104000.0,163.82,AMZN,164.97193039276902,164.36418573558078,-91.82452642073757,47.829626869485224,5.0,167.61,167.61,167.61,167.61,165.43,159.04
2021-02-20,166.41,166.68,162.29,162.49,86104000.0,163.82,AMZN,164.97193039276902,164.36418573558078,-91.82452642073757,47.829626869485224,5.0,167.61,167.61,167.61,165.43,166.41,159.73
2021-02-21,166.41,166.68,162.29,162.49,86104000.0,163.82,AMZN,164.97193039276902,164.36418573558078,-91.82452642073757,47.829626869485224,5.0,167.61,167.61,165.43,166.41,162.49,157.98
2021-02-22,160.41,161.62,158.61,159.04,70314000.0,159.76,AMZN,163.56506809474402,162.43501364588155,-96.71504965622628,41.77384646361786,5.0,167.61,165.43,166.41,162.49,162.49,152.86
2021-02-23,156.35,160.24,154.68,159.73,93544000.0,158.21,AMZN,162.5996458692098,161.23764589763437,-70.32902467685084,43.319532308437964,5.0,167.61,166.41,162.49,162.49,162.49,154.65
2021-02-24,158.34,158.56,156.27,157.98,60226000.0,157.6,AMZN,161.38793502657816,159.75314371433572,-76.71136203246304,40.39092860194835,5.0,167.61,162.49,162.49,162.49,159.04,154.65
2021-02-25,156.84,158.91,152.39,152.86,90676000.0,154.72,AMZN,159.14290892652906,156.88836859904845,-97.14459295261223,33.29818842866814,5.0,167.61,162.49,162.49,159.04,159.73,154.65
2021-02-26,154.76,156.12,151.84,154.65,85518000.0,154.2,AMZN,157.79045983046498,155.41779690258642,-82.87629494210846,37.434675467612244,5.0,167.61,162.49,159.04,159.73,157.98,157.31
2021-02-27,154.76,156.12,151.84,154.65,85518000.0,154.2,AMZN,157.79045983046498,155.41779690258642,-82.87629494210846,37.434675467612244,5.0,165.43,159.04,159.73,157.98,152.86,154.73
2021-02-28,154.76,156.12,151.84,154.65,85518000.0,154.2,AMZN,157.79045983046498,155.41779690258642,-82.87629494210846,37.434675467612244,5.0,166.41,159.73,157.98,152.86,154.65,150.25
2021-03-01,156.39,157.48,154.9,157.31,54582000.0,156.56,AMZN,157.38083433465744,155.31508188587497,-63.67861885790174,43.083351254941974,5.0,162.49,157.98,152.86,154.65,154.65,148.88
2021-03-02,157.17,158.18,154.36,154.73,51916000.0,155.75,AMZN,156.42976746296807,154.41281301229418,-80.81009296148748,39.370507193747486,5.0,162.49,152.86,154.65,154.65,154.65,150.02
2021-03-03,154.06,155.39,149.75,150.25,79774000.0,151.8,AMZN,154.57017025777978,152.2461203661585,-97.08454810495627,33.90637081446555,5.0,162.49,154.65,154.65,154.65,157.31,150.02
2021-03-04,150.6,152.91,147.27,148.88,109632000.0,149.69,AMZN,152.75562533018888,150.22469871342517,-91.79826795720842,32.42436718875557,5.0,159.04,154.65,154.65,157.31,154.73,150.02
2021-03-05,150.25,150.45,144.05,150.02,107772000.0,148.17,AMZN,151.6075338009284,149.20239289294273,-73.87308533916848,34.97143832613915,5.0,159.73,154.65,157.31,154.73,150.25,147.6
2021-03-06,150.25,150.45,144.05,150.02,107772000.0,148.17,AMZN,151.6075338009284,149.20239289294273,-73.87308533916848,34.97143832613915,5.0,157.98,157.31,154.73,150.25,148.88,153.14
2021-03-07,150.25,150.45,144.05,150.02,107772000.0,148.17,AMZN,151.6075338009284,149.20239289294273,-73.87308533916848,34.97143832613915,5.0,152.86,154.73,150.25,148.88,150.02,152.88
2021-03-08,150.75,153.23,147.57,147.6,83700000.0,149.46,AMZN,150.1146555624896,147.6949127005701,-84.46389496717731,32.197079496113844,5.0,154.65,150.25,148.88,150.02,150.02,155.68
2021-03-09,150.9,154.55,150.26,153.14,80600000.0,152.65,AMZN,150.327477586729,148.60537009483483,-60.218818380744075,43.28876022970584,5.0,154.65,148.88,150.02,150.02,150.02,154.47
2021-03-10,154.92,155.82,151.5,152.88,60250000.0,153.4,AMZN,150.47261986117152,149.3011107200404,-60.98099867432618,42.93378633413261,5.0,154.65,150.02,150.02,150.02,147.6,154.47
2021-03-11,155.2,156.59,154.15,155.68,55528000.0,155.47,AMZN,151.3213245942208,150.88717339267777,-33.807626636311895,47.88960076371583,5.0,157.31,150.02,150.02,147.6,153.14,154.47
2021-03-12,153.75,154.95,152.27,154.47,48438000.0,153.9,AMZN,151.73512815648058,151.72351336094582,-35.63928350833855,46.02930326885835,5.0,154.73,150.02,147.6,153.14,152.88,154.08
2021-03-13,153.75,154.95,152.27,154.47,48438000.0,153.9,AMZN,151.73512815648058,151.72351336094582,-35.63928350833855,46.02930326885835,5.0,150.25,147.6,153.14,152.88,155.68,154.59
2021-03-14,153.75,154.95,152.27,154.47,48438000.0,153.9,AMZN,151.73512815648058,151.72351336094582,-35.63928350833855,46.02930326885835,5.0,148.88,153.14,152.88,155.68,154.47,156.79
2021-03-15,153.73,154.11,151.6,154.08,58272000.0,153.27,AMZN,151.99749388712937,152.2650952127153,-32.50336473755039,45.416920741805264,5.0,150.02,152.88,155.68,154.47,154.47,151.4
2021-03-16,155.25,156.45,153.79,154.59,50776000.0,154.94,AMZN,152.35851536682324,152.887967800088,-29.07133243606997,46.42078499197819,5.0,150.02,155.68,154.47,154.47,154.47,153.75
2021-03-17,153.66,158.65,153.51,156.79,62372000.0,156.32,AMZN,153.21690900504979,154.15217991320588,-12.739726027397358,50.63818920073797,5.0,150.02,154.47,154.47,154.47,154.08,153.75
2021-03-18,155.05,155.83,151.25,151.4,72992000.0,152.83,AMZN,152.58366851100575,153.2364141632736,-49.657534246575366,41.930055545435906,5.0,147.6,154.47,154.47,154.08,154.59,153.75
2021-03-19,151.46,153.86,150.83,153.75,92508000.0,152.81,AMZN,152.67188043306146,153.38134260728538,-33.561643835616486,46.26855197263479,5.0,153.14,154.47,154.08,154.59,156.79,155.54
2021-03-20,151.46,153.86,150.83,153.75,92508000.0,152.81,AMZN,152.67188043306146,153.38134260728538,-33.561643835616486,46.26855197263479,5.0,152.88,154.08,154.59,156.79,151.4,156.88
2021-03-21,151.46,153.86,150.83,153.75,92508000.0,152.81,AMZN,152.67188043306146,153.38134260728538,-33.561643835616486,46.26855197263479,5.0,155.68,154.59,156.79,151.4,153.75,154.35
2021-03-22,153.39,156.33,153.0,155.54,58044000.0,154.96,AMZN,153.20281506903999,154.12930694416207,-21.3013698630138,49.37135354182751,5.0,154.47,156.79,151.4,153.75,153.75,152.31
2021-03-23,156.35,159.1,156.04,156.88,76346000.0,157.34,AMZN,153.97666703883644,155.16673772543066,-14.750830564784062,51.62349862904758,5.0,154.47,151.4,153.75,153.75,153.75,152.6
2021-03-24,157.55,158.02,154.26,154.35,59180000.0,155.54,AMZN,153.9798417710154,155.06059079659505,-31.56146179401997,47.34153666576823,5.0,154.47,153.75,153.75,153.75,155.54,152.6
2021-03-25,153.65,155.49,151.86,152.31,71270000.0,153.22,AMZN,153.48107360503394,154.26157961319845,-58.889852558542856,44.160807394627135,5.0,154.08,153.75,153.75,155.54,156.88,152.6
2021-03-26,152.2,152.83,149.8,152.6,66258000.0,151.74,AMZN,153.15780198516285,153.75986692755043,-69.8924731182797,44.72930908752209,5.0,154.59,153.75,155.54,156.88,154.35,153.79
2021-03-27,152.2,152.83,149.8,152.6,66258000.0,151.74,AMZN,153.15780198516285,153.75986692755043,-69.8924731182797,44.72930908752209,5.0,156.79,155.54,156.88,154.35,152.31,152.76
2021-03-28,152.2,152.83,149.8,152.6,66258000.0,151.74,AMZN,153.15780198516285,153.75986692755043,-69.8924731182797,44.72930908752209,5.0,151.4,156.88,154.35,152.31,152.6,154.7
2021-03-29,152.77,154.56,151.42,153.79,54920000.0,153.26,AMZN,153.20125037761238,153.801539944,-57.09677419354852,47.10893448386072,5.0,153.75,154.35,152.31,152.6,152.6,158.05
2021-03-30,153.5,153.65,151.7,152.76,46752000.0,152.7,AMZN,152.9879960523391,153.47784753622986,-68.17204301075284,45.2913125485528,5.0,153.75,152.31,152.6,152.6,152.6,158.05
2021-03-31,153.2,155.97,153.13,154.7,61878000.0,154.6,AMZN,153.30660954042557,153.91693288774076,-47.3118279569894,49.262145024386925,5.0,153.75,152.6,152.6,152.6,153.79,158.05
2021-04-01,155.9,158.12,155.78,158.05,58806000.0,157.32,AMZN,154.4044728352029,155.41949002484895,-11.290322580644998,55.29605566008348,5.0,155.54,152.6,152.6,153.79,152.76,158.05
2021-04-02,155.9,158.12,155.78,158.05,58806000.0,157.32,AMZN,154.4044728352029,155.41949002484895,-11.290322580644998,55.29605566008348,5.0,156.88,152.6,153.79,152.76,154.7,161.34
2021-04-03,155.9,158.12,155.78,158.05,58806000.0,157.32,AMZN,154.4044728352029,155.41949002484895,-11.290322580644998,55.29605566008348,5.0,154.35,153.79,152.76,154.7,158.05,161.19
2021-04-04,155.9,158.12,155.78,158.05,58806000.0,157.32,AMZN,154.4044728352029,155.41949002484895,-11.290322580644998,55.29605566008348,5.0,152.31,152.76,154.7,158.05,158.05,163.97
2021-04-05,158.65,161.8,158.06,161.34,66698000.0,160.4,AMZN,156.11274397065432,157.68939300559364,-3.8333333333333997,60.2905999730387,5.0,152.6,154.7,158.05,158.05,158.05,164.96
2021-04-06,161.19,162.37,160.85,161.19,50756000.0,161.47,AMZN,157.4514410640262,159.31634475243678,-9.387430389817084,59.9616697424379,5.0,152.6,158.05,158.05,158.05,158.05,168.61
2021-04-07,161.69,165.18,161.18,163.97,66924000.0,163.44,AMZN,159.21532570635392,161.4655321421293,-7.867360208062473,63.8933614984843,5.0,152.6,158.05,158.05,158.05,161.34,168.61
2021-04-08,165.54,166.23,164.6,164.96,56242000.0,165.26,AMZN,160.87112660292271,163.36648863353832,-7.729762629336479,65.20378185590098,5.0,153.79,158.05,158.05,161.34,161.19,168.61
2021-04-09,165.24,168.61,164.45,168.61,86830000.0,167.22,AMZN,163.0959525811824,165.99380599689158,0.0,69.58640109409365,5.0,152.76,158.05,161.34,161.19,163.97,168.97
2021-04-10,165.24,168.61,164.45,168.61,86830000.0,167.22,AMZN,163.0959525811824,165.99380599689158,0.0,69.58640109409365,5.0,154.7,161.34,161.19,163.97,164.96,170.0
2021-04-11,165.24,168.61,164.45,168.61,86830000.0,167.22,AMZN,163.0959525811824,165.99380599689158,0.0,69.58640109409365,5.0,158.05,161.19,163.97,164.96,168.61,166.65
2021-04-12,167.76,169.75,167.56,168.97,65636000.0,168.76,AMZN,164.95467160340976,168.00152168323638,-3.9097744360902333,69.98790732962541,5.0,158.05,163.97,164.96,168.61,168.61,168.95
2021-04-13,170.04,171.6,169.78,170.0,66316000.0,170.46,AMZN,166.6785152849333,169.76198331612528,-7.339449541284384,71.16097862130455,5.0,158.05,164.96,168.61,168.61,168.61,169.97
2021-04-14,170.2,170.21,166.3,166.65,62904000.0,167.72,AMZN,167.19858426732327,169.79777865871327,-22.70642201834859,62.59182362241222,5.0,158.05,168.61,168.61,168.61,168.97,169.97
2021-04-15,168.55,169.85,167.6,168.95,64672000.0,168.8,AMZN,168.1519056937882,170.51095340715446,-12.15596330275233,65.65018112423579,5.0,161.34,168.61,168.61,168.97,170.0,169.97
2021-04-16,169.0,170.34,167.78,169.97,63720000.0,169.36,AMZN,169.13601101955447,171.2917175685313,-8.077304261645168,66.94100897389026,5.0,161.19,168.61,168.97,170.0,166.65,168.6
2021-04-17,169.0,170.34,167.78,169.97,63720000.0,169.36,AMZN,169.13601101955447,171.2917175685313,-8.077304261645168,66.94100897389026,5.0,163.97,168.97,170.0,166.65,168.95,166.73
2021-04-18,169.0,170.34,167.78,169.97,63720000.0,169.36,AMZN,169.13601101955447,171.2917175685313,-8.077304261645168,66.94100897389026,5.0,164.96,170.0,166.65,168.95,169.97,168.1
2021-04-19,169.52,171.8,168.01,168.6,54508000.0,169.47,AMZN,169.5490321572269,171.29077354537657,-15.920398009950315,63.489938255392175,5.0,168.61,166.65,168.95,169.97,169.97,165.45
2021-04-20,168.68,169.15,165.8,166.73,52460000.0,167.23,AMZN,169.37696301783902,170.53354381852355,-27.155865024102933,59.01746378919727,5.0,168.61,168.95,169.97,169.97,169.97,167.04
2021-04-21,165.8,168.14,165.19,168.1,44224000.0,167.14,AMZN,169.54164063282607,170.35179190904256,-23.096129837702964,61.17528230621364,5.0,168.61,169.97,169.97,169.97,168.6,167.04
2021-04-22,168.58,168.64,165.07,165.45,51612000.0,166.39,AMZN,168.98014709683278,169.2115919233093,-46.215429403202464,55.12877707315812,5.0,168.97,169.97,169.97,168.6,166.73,167.04
2021-04-23,165.96,168.75,165.43,167.04,63856000.0,167.07,AMZN,168.8913782258541,168.84511331201983,-43.4703196347033,57.822455085203494,5.0,170.0,169.97,168.6,166.73,168.1,170.45
2021-04-24,165.96,168.75,165.43,167.04,63856000.0,167.07,AMZN,168.8913782258541,168.84511331201983,-43.4703196347033,57.822455085203494,5.0,166.65,168.6,166.73,168.1,165.45,170.87
2021-04-25,165.96,168.75,165.43,167.04,63856000.0,167.07,AMZN,168.8913782258541,168.84511331201983,-43.4703196347033,57.822455085203494,5.0,168.95,166.73,168.1,165.45,167.04,172.93
2021-04-26,167.4,171.42,166.55,170.45,97614000.0,169.47,AMZN,169.64050066097053,169.70833764751814,-12.711864406779869,62.95828673020617,5.0,169.97,168.1,165.45,167.04,167.04,173.57
2021-04-27,172.17,173.0,169.9,170.87,76542000.0,171.26,AMZN,170.32209927826298,170.45394476283596,-24.912280701754298,63.547051398772105,5.0,169.97,165.45,167.04,167.04,167.04,173.37
2021-04-28,171.74,174.49,171.25,172.93,92638000.0,172.89,AMZN,171.35650714141573,171.68057227585695,-15.53784860557768,66.37046288783824,5.0,169.97,167.04,167.04,167.04,170.45,173.37
2021-04-29,175.26,175.72,171.75,173.57,153648000.0,173.68,AMZN,172.32072447611415,172.76815099581464,-20.187793427230087,67.21993430611843,5.0,168.6,167.04,167.04,170.45,170.87,173.37
2021-04-30,176.26,177.7,173.13,173.37,140186000.0,174.73,AMZN,173.0173903946012,173.45217465906146,-34.28345209817883,66.65332409144567,5.0,166.73,167.04,170.45,170.87,172.93,169.32
2021-05-01,176.26,177.7,173.13,173.37,140186000.0,174.73,AMZN,173.0173903946012,173.45217465906146,-34.28345209817883,66.65332409144567,5.0,168.1,170.45,170.87,172.93,173.57,165.59
2021-05-02,176.26,177.7,173.13,173.37,140186000.0,174.73,AMZN,173.0173903946012,173.45217465906146,-34.28345209817883,66.65332409144567,5.0,165.45,170.87,172.93,173.57,173.37,163.53
